   seq_no d_days lat lon mag
   1.6500000e+02   1.6679861e+00   4.7585602e+01   7.5948694e+00   1.1000000e+00
   1.6600000e+02   1.7044676e+00   4.7585548e+01   7.5945635e+00   8.0000000e-01
   1.6700000e+02   1.7197454e+00   4.7585531e+01   7.5942578e+00   6.0000000e-01
   1.6800000e+02   1.7369097e+00   4.7586261e+01   7.5929578e+00   1.1000000e+00
   1.6900000e+02   1.7562384e+00   4.7585340e+01   7.5954267e+00   1.0000000e+00
   1.7000000e+02   1.7585648e+00   4.7586692e+01   7.5935441e+00   6.5000000e-01
   1.7100000e+02   1.7663426e+00   4.7585008e+01   7.5948408e+00   5.5000000e-01
   1.7200000e+02   1.7736343e+00   4.7585288e+01   7.5939778e+00   8.5000000e-01
   1.7300000e+02   1.7747685e+00   4.7585666e+01   7.5940589e+00   1.5500000e+00
   1.7400000e+02   1.7750000e+00   4.7585827e+01   7.5949234e+00   1.7000000e+00
   1.7500000e+02   1.7759028e+00   4.7586153e+01   7.5930637e+00   1.1000000e+00
   1.7600000e+02   1.8063657e+00   4.7584837e+01   7.5950794e+00   1.1500000e+00
   1.7700000e+02   1.8078009e+00   4.7585287e+01   7.5948949e+00   6.5000000e-01
   1.7800000e+02   1.8254398e+00   4.7585881e+01   7.5947906e+00   8.0000000e-01
   1.7900000e+02   1.8285880e+00   4.7585494e+01   7.5944437e+00   6.5000000e-01
   1.8000000e+02   1.8386806e+00   4.7586585e+01   7.5926798e+00   8.0000000e-01
   1.8100000e+02   1.8932755e+00   4.7585394e+01   7.5952010e+00   7.0000000e-01
   1.8200000e+02   1.9000347e+00   4.7586279e+01   7.5927319e+00   1.0000000e+00
   1.8300000e+02   1.9055440e+00   4.7586296e+01   7.5938484e+00   6.0000000e-01
   1.8400000e+02   1.9229630e+00   4.7585476e+01   7.5947760e+00   9.0000000e-01
   1.8500000e+02   1.9359375e+00   4.7584964e+01   7.5943090e+00   8.5000000e-01
   1.8600000e+02   1.9396991e+00   4.7585431e+01   7.5948954e+00   6.0000000e-01
   1.8700000e+02   1.9480903e+00   4.7585566e+01   7.5945636e+00   8.0000000e-01
   1.8800000e+02   1.9584838e+00   4.7586187e+01   7.5941803e+00   1.0000000e+00
   1.8900000e+02   1.9781597e+00   4.7586152e+01   7.5937549e+00   7.5000000e-01
   1.9000000e+02   2.0038079e+00   4.7585927e+01   7.5938205e+00   1.0500000e+00
   1.9100000e+02   2.0040394e+00   4.7586485e+01   7.5935965e+00   1.0000000e+00
   1.9200000e+02   2.0043171e+00   4.7586360e+01   7.5929581e+00   5.0000000e-01
   1.9300000e+02   2.0057060e+00   4.7585529e+01   7.5958394e+00   1.1500000e+00
   1.9400000e+02   2.0100694e+00   4.7585810e+01   7.5938733e+00   7.0000000e-01
   1.9500000e+02   2.0111343e+00   4.7585738e+01   7.5940857e+00   7.5000000e-01
   1.9600000e+02   2.0220255e+00   4.7585701e+01   7.5942850e+00   4.5000000e-01
   1.9700000e+02   2.0329977e+00   4.7585720e+01   7.5942584e+00   8.5000000e-01
   1.9800000e+02   2.0429861e+00   4.7586099e+01   7.5933161e+00   9.0000000e-01
   1.9900000e+02   2.0797685e+00   4.7586657e+01   7.5927597e+00   1.5500000e+00
   2.0000000e+02   2.0806713e+00   4.7586675e+01   7.5926269e+00   6.0000000e-01
   2.0100000e+02   2.0888889e+00   4.7585774e+01   7.5939529e+00   6.0000000e-01
   2.0200000e+02   2.0920718e+00   4.7585531e+01   7.5942578e+00   7.5000000e-01
   2.0300000e+02   2.0982292e+00   4.7585620e+01   7.5944309e+00   9.0000000e-01
   2.0400000e+02   2.0986921e+00   4.7585602e+01   7.5945903e+00   1.2500000e+00
   2.0500000e+02   2.0996991e+00   4.7586188e+01   7.5939544e+00   6.0000000e-01
   2.0600000e+02   2.1144329e+00   4.7585603e+01   7.5941783e+00   7.0000000e-01
   2.0700000e+02   2.1223148e+00   4.7585549e+01   7.5939256e+00   7.5000000e-01
   2.0800000e+02   2.1279282e+00   4.7585655e+01   7.5954544e+00   9.5000000e-01
   2.0900000e+02   2.1284954e+00   4.7585547e+01   7.5953344e+00   8.0000000e-01
   2.1000000e+02   2.1312616e+00   4.7586539e+01   7.5937961e+00   6.5000000e-01
   2.1100000e+02   2.1323148e+00   4.7585773e+01   7.5946441e+00   3.5000000e-01
   2.1200000e+02   2.1391898e+00   4.7585945e+01   7.5936744e+00   1.4500000e+00
   2.1300000e+02   2.1414468e+00   4.7585845e+01   7.5942323e+00   7.5000000e-01
   2.1400000e+02   2.1431366e+00   4.7585394e+01   7.5952276e+00   6.0000000e-01
   2.1500000e+02   2.1673727e+00   4.7585999e+01   7.5935151e+00   1.1000000e+00
   2.1600000e+02   2.1677662e+00   4.7585584e+01   7.5945105e+00   8.0000000e-01
   2.1700000e+02   2.1731944e+00   4.7585476e+01   7.5945899e+00   8.5000000e-01
   2.1800000e+02   2.1848843e+00   4.7586278e+01   7.5935692e+00   8.0000000e-01
   2.1900000e+02   2.1862731e+00   4.7586135e+01   7.5928244e+00   8.5000000e-01
   2.2000000e+02   2.1903819e+00   4.7586504e+01   7.5928257e+00   1.3500000e+00
   2.2100000e+02   2.1907870e+00   4.7586603e+01   7.5925203e+00   7.0000000e-01
   2.2200000e+02   2.1965162e+00   4.7585322e+01   7.5953336e+00   4.5000000e-01
   2.2300000e+02   2.1980440e+00   4.7585666e+01   7.5942317e+00   8.0000000e-01
   2.2400000e+02   2.2005324e+00   4.7585773e+01   7.5943384e+00   6.0000000e-01
   2.2500000e+02   2.2015509e+00   4.7585809e+01   7.5943651e+00   1.0000000e+00
   2.2600000e+02   2.2032407e+00   4.7586017e+01   7.5933690e+00   1.0000000e+00
   2.2800000e+02   2.2065856e+00   4.7585908e+01   7.5945648e+00   7.5000000e-01
   2.2700000e+02   2.2067014e+00   4.7585719e+01   7.5942850e+00   3.5000000e-01
   2.2900000e+02   2.2355440e+00   4.7585845e+01   7.5944848e+00   6.5000000e-01
   2.3000000e+02   2.2361227e+00   4.7585756e+01   7.5942320e+00   5.0000000e-01
   2.3100000e+02   2.2371991e+00   4.7585774e+01   7.5941789e+00   7.5000000e-01
   2.3200000e+02   2.2437153e+00   4.7585665e+01   7.5944443e+00   6.5000000e-01
   2.3300000e+02   2.2525579e+00   4.7586261e+01   7.5931305e+00   7.5000000e-01
   2.3400000e+02   2.2627546e+00   4.7585602e+01   7.5945106e+00   7.5000000e-01
   2.3500000e+02   2.2727778e+00   4.7585774e+01   7.5941523e+00   7.0000000e-01
   2.3600000e+02   2.2761458e+00   4.7586450e+01   7.5929850e+00   7.0000000e-01
   2.3700000e+02   2.2788310e+00   4.7585738e+01   7.5942053e+00   5.5000000e-01
   2.3800000e+02   2.2901968e+00   4.7587180e+01   7.5918046e+00   9.5000000e-01
   2.3900000e+02   2.2906481e+00   4.7585512e+01   7.5945368e+00   9.0000000e-01
   2.4000000e+02   2.3011806e+00   4.7585863e+01   7.5943121e+00   6.5000000e-01
   2.4100000e+02   2.3020139e+00   4.7585440e+01   7.5945897e+00   6.5000000e-01
   2.4200000e+02   2.3055903e+00   4.7585548e+01   7.5946433e+00   5.5000000e-01
   2.4400000e+02   2.3071875e+00   4.7585792e+01   7.5941789e+00   1.0000000e+00
   2.4300000e+02   2.3075579e+00   4.7586017e+01   7.5934886e+00   1.5000000e+00
   2.4500000e+02   2.3145949e+00   4.7585233e+01   7.5946156e+00   3.5000000e-01
   2.4600000e+02   2.3150116e+00   4.7585450e+01   7.5938455e+00   8.0000000e-01
   2.4700000e+02   2.3162847e+00   4.7586153e+01   7.5930106e+00   5.5000000e-01
   2.4900000e+02   2.3164120e+00   4.7585431e+01   7.5948157e+00   3.0000000e-01
   2.4800000e+02   2.3166088e+00   4.7585494e+01   7.5946165e+00   5.5000000e-01
   2.5000000e+02   2.3188657e+00   4.7585873e+01   7.5937273e+00   7.0000000e-01
   2.5100000e+02   2.3193519e+00   4.7585512e+01   7.5944172e+00   5.5000000e-01
   2.5200000e+02   2.3201389e+00   4.7585792e+01   7.5940327e+00   5.0000000e-01
   2.5300000e+02   2.3223264e+00   4.7585288e+01   7.5941772e+00   8.0000000e-01
   2.5500000e+02   2.3236458e+00   4.7585530e+01   7.5950287e+00   6.0000000e-01
   2.5400000e+02   2.3240741e+00   4.7585286e+01   7.5953601e+00   3.5000000e-01
   2.5600000e+02   2.3269676e+00   4.7585252e+01   7.5942568e+00   6.5000000e-01
   2.5700000e+02   2.3294560e+00   4.7585881e+01   7.5945115e+00   1.4000000e+00
   2.5800000e+02   2.3302315e+00   4.7585719e+01   7.5944844e+00   5.5000000e-01
   2.5900000e+02   2.3307870e+00   4.7585638e+01   7.5944841e+00   3.5000000e-01
   2.6000000e+02   2.3412847e+00   4.7585269e+01   7.5951075e+00   7.0000000e-01
   2.6100000e+02   2.3423958e+00   4.7586711e+01   7.5929593e+00   6.0000000e-01
   2.6200000e+02   2.3446412e+00   4.7586505e+01   7.5922940e+00   7.0000000e-01
   2.6400000e+02   2.3493056e+00   4.7586522e+01   7.5924669e+00   1.0500000e+00
   2.6300000e+02   2.3494907e+00   4.7585431e+01   7.5945366e+00   3.5000000e-01
   2.6500000e+02   2.3502199e+00   4.7585423e+01   7.5943637e+00   6.5000000e-01
   2.6600000e+02   2.3544213e+00   4.7585909e+01   7.5939800e+00   6.5000000e-01
   2.6700000e+02   2.3605903e+00   4.7585891e+01   7.5936211e+00   7.5000000e-01
   2.6800000e+02   2.3676505e+00   4.7585322e+01   7.5953336e+00   4.5000000e-01
   2.6900000e+02   2.3851389e+00   4.7585376e+01   7.5952541e+00   1.0000000e+00
   2.7000000e+02   2.3871181e+00   4.7585639e+01   7.5943113e+00   7.0000000e-01
   2.7100000e+02   2.3888889e+00   4.7586206e+01   7.5939013e+00   7.0000000e-01
   2.7200000e+02   2.3926389e+00   4.7585494e+01   7.5948159e+00   5.5000000e-01
   2.7300000e+02   2.3937731e+00   4.7585665e+01   7.5946703e+00   1.0500000e+00
   2.7400000e+02   2.3944560e+00   4.7586730e+01   7.5921885e+00   7.5000000e-01
   2.7500000e+02   2.3945949e+00   4.7586657e+01   7.5924540e+00   1.2000000e+00
   2.7600000e+02   2.3954167e+00   4.7585376e+01   7.5952009e+00   6.0000000e-01
   2.7800000e+02   2.3959259e+00   4.7585414e+01   7.5937922e+00   4.5000000e-01
   2.7700000e+02   2.3964583e+00   4.7586568e+01   7.5920417e+00   8.5000000e-01
   2.7900000e+02   2.4039005e+00   4.7585792e+01   7.5940859e+00   3.5000000e-01
   2.8000000e+02   2.4126042e+00   4.7585864e+01   7.5939001e+00   9.5000000e-01
   2.8100000e+02   2.4132639e+00   4.7585738e+01   7.5937269e+00   1.4500000e+00
   2.8200000e+02   2.4134606e+00   4.7585360e+01   7.5939515e+00   7.5000000e-01
   2.8300000e+02   2.4156829e+00   4.7586125e+01   7.5938744e+00   4.0000000e-01
   2.8400000e+02   2.4167361e+00   4.7586376e+01   7.5940082e+00   5.5000000e-01
   2.8500000e+02   2.4197454e+00   4.7585702e+01   7.5940856e+00   9.0000000e-01
   2.8600000e+02   2.4200000e+00   4.7585846e+01   7.5935943e+00   7.0000000e-01
   2.8700000e+02   2.4222685e+00   4.7585440e+01   7.5945897e+00   3.5000000e-01
   2.8800000e+02   2.4338889e+00   4.7585791e+01   7.5943916e+00   7.0000000e-01
   2.8900000e+02   2.4359838e+00   4.7585440e+01   7.5949752e+00   5.5000000e-01
   2.9000000e+02   2.4370949e+00   4.7585395e+01   7.5949750e+00   3.0000000e-01
   2.9100000e+02   2.4392245e+00   4.7585413e+01   7.5951479e+00   6.5000000e-01
   2.9200000e+02   2.4409838e+00   4.7585421e+01   7.5956928e+00   4.0000000e-01
   2.9300000e+02   2.4454514e+00   4.7585458e+01   7.5945632e+00   1.8500000e+00
   2.9400000e+02   2.4455671e+00   4.7585376e+01   7.5959186e+00   1.1500000e+00
   2.9500000e+02   2.4465856e+00   4.7585423e+01   7.5943903e+00   6.5000000e-01
   2.9600000e+02   2.4480556e+00   4.7585306e+01   7.5943633e+00   7.0000000e-01
   2.9700000e+02   2.4502315e+00   4.7586413e+01   7.5933703e+00   5.0000000e-01
   2.9800000e+02   2.4513310e+00   4.7586243e+01   7.5931571e+00   1.0500000e+00
   2.9900000e+02   2.4528935e+00   4.7585459e+01   7.5941379e+00   4.0000000e-01
   3.0000000e+02   2.4614583e+00   4.7586557e+01   7.5934904e+00   5.5000000e-01
   3.0100000e+02   2.4642245e+00   4.7585511e+01   7.5953077e+00   7.0000000e-01
   3.0200000e+02   2.4658449e+00   4.7585603e+01   7.5942580e+00   7.5000000e-01
